angle,sun,absorber,aux,position,intercept_factor
135.0,1866.81,298.6896,1064.0817,0.434,0.2807017543859649
135.0,1866.81,74.6724,1026.7455,0.276,0.07272727272727272
135.0,1866.81,37.3362,765.3920999999999,0.123,0.04878048780487805
135.0,1866.81,56.0043,1045.4135999999999,0.225,0.05357142857142858
135.0,1866.81,317.35769999999997,1120.086,0.446,0.2833333333333333
135.0,1866.81,112.0086,970.7411999999999,0.279,0.11538461538461539
135.0,1866.81,242.68529999999998,1176.0902999999998,0.357,0.20634920634920637
135.0,1866.81,205.3491,1008.0773999999999,0.358,0.20370370370370372
135.0,1866.81,448.0344,1064.0817,0.39,0.4210526315789474
135.0,1866.81,112.0086,1026.7455,0.333,0.1090909090909091
135.0,1866.81,74.6724,1064.0817,0.167,0.07017543859649122
135.0,1866.81,373.36199999999997,1064.0817,0.432,0.3508771929824561
135.0,1866.81,37.3362,989.4092999999999,0.144,0.03773584905660377
135.0,1866.81,112.0086,1064.0817,0.169,0.10526315789473685
135.0,1866.81,74.6724,1120.086,0.222,0.06666666666666667
135.0,1866.81,354.6939,1082.7498,0.436,0.3275862068965517
135.0,1866.81,149.3448,1082.7498,0.253,0.13793103448275862
135.0,1866.81,242.68529999999998,1194.7584,0.378,0.203125
135.0,1866.81,37.3362,1101.4179,0.069,0.03389830508474576
135.0,1866.81,18.6681,1026.7455,0.063,0.01818181818181818
135.0,1866.81,93.34049999999999,1026.7455,0.065,0.0909090909090909
135.0,1866.81,18.6681,970.7411999999999,0.273,0.019230769230769232
135.0,1866.81,317.35769999999997,1120.086,0.438,0.2833333333333333
135.0,1866.81,616.0473,1157.4222,0.409,0.532258064516129
135.0,1866.81,56.0043,1176.0902999999998,0.092,0.04761904761904762
135.0,1866.81,112.0086,1250.7627,0.228,0.08955223880597014
135.0,1866.81,18.6681,1045.4135999999999,0.334,0.01785714285714286
135.0,1866.81,74.6724,1157.4222,0.248,0.06451612903225806
135.0,1866.81,112.0086,1269.4307999999999,0.332,0.08823529411764706
135.0,1866.81,74.6724,1176.0902999999998,0.055,0.0634920634920635
136.0,1876.26,281.43899999999996,1125.7559999999999,0.456,0.25
136.0,1876.26,93.81299999999999,1069.4682,0.044,0.08771929824561402
136.0,1876.26,37.5252,1144.5185999999999,0.282,0.03278688524590164
136.0,1876.26,262.6764,938.13,0.442,0.28
136.0,1876.26,18.7626,1088.2308,0.045,0.017241379310344827
136.0,1876.26,75.0504,975.6551999999999,0.168,0.07692307692307693
136.0,1876.26,18.7626,956.8925999999999,0.296,0.0196078431372549
136.0,1876.26,112.5756,1182.0438,0.183,0.09523809523809525
136.0,1876.26,131.3382,1088.2308,0.346,0.12068965517241378
136.0,1876.26,37.5252,1050.7056,0.262,0.03571428571428571
136.0,1876.26,37.5252,975.6551999999999,0.224,0.038461538461538464
136.0,1876.26,281.43899999999996,994.4177999999999,0.399,0.2830188679245283
136.0,1876.26,318.9642,881.8421999999999,0.422,0.3617021276595745
136.0,1876.26,168.86339999999998,1257.0942,0.205,0.13432835820895522
136.0,1876.26,262.6764,1144.5185999999999,0.369,0.2295081967213115
136.0,1876.26,93.81299999999999,1163.2812,0.238,0.08064516129032258
136.0,1876.26,18.7626,881.8421999999999,0.172,0.02127659574468085
136.0,1876.26,131.3382,1125.7559999999999,0.295,0.11666666666666668
136.0,1876.26,56.2878,1125.7559999999999,0.333,0.05
136.0,1876.26,56.2878,956.8925999999999,0.079,0.05882352941176471
136.0,1876.26,281.43899999999996,1144.5185999999999,0.457,0.2459016393442623
136.0,1876.26,75.0504,1069.4682,0.317,0.07017543859649122
136.0,1876.26,262.6764,1163.2812,0.436,0.22580645161290325
136.0,1876.26,56.2878,1013.1804,0.119,0.05555555555555555
136.0,1876.26,75.0504,1050.7056,0.277,0.07142857142857142
136.0,1876.26,131.3382,1125.7559999999999,0.133,0.11666666666666668
136.0,1876.26,131.3382,1144.5185999999999,0.102,0.11475409836065575
136.0,1876.26,0.0,956.8925999999999,0.132,0.0
136.0,1876.26,37.5252,1144.5185999999999,0.059,0.03278688524590164
136.0,1876.26,18.7626,1013.1804,0.263,0.018518518518518517
136.0,1876.26,37.5252,956.8925999999999,0.184,0.0392156862745098
136.0,1876.26,225.1512,1144.5185999999999,0.382,0.19672131147540986
136.0,1876.26,394.0146,1144.5185999999999,0.368,0.3442622950819672
136.0,1876.26,56.2878,975.6551999999999,0.206,0.057692307692307696
136.0,1876.26,93.81299999999999,1031.943,0.065,0.0909090909090909
136.0,1876.26,0.0,1031.943,0.329,0.0
136.0,1876.26,150.1008,1238.3316,0.114,0.1212121212121212
136.0,1876.26,93.81299999999999,1106.9933999999998,0.155,0.0847457627118644
136.0,1876.26,281.43899999999996,994.4177999999999,0.431,0.2830188679245283
136.0,1876.26,56.2878,994.4177999999999,0.101,0.05660377358490566
136.0,1876.26,56.2878,1294.6194,0.259,0.043478260869565216
136.0,1876.26,93.81299999999999,1182.0438,0.136,0.07936507936507936
136.0,1876.26,206.3886,1106.9933999999998,0.438,0.18644067796610173
136.0,1876.26,56.2878,1200.8064,0.279,0.046875
136.0,1876.26,281.43899999999996,994.4177999999999,0.365,0.2830188679245283
136.0,1876.26,469.065,1106.9933999999998,0.402,0.42372881355932207
136.0,1876.26,37.5252,1031.943,0.099,0.03636363636363636
136.0,1876.26,112.5756,1106.9933999999998,0.222,0.1016949152542373
136.0,1876.26,375.25199999999995,1200.8064,0.385,0.3125
136.0,1876.26,112.5756,900.6048,0.082,0.125
136.0,1876.26,412.7772,1069.4682,0.419,0.38596491228070173
136.0,1876.26,300.2016,1050.7056,0.46,0.2857142857142857
136.0,1876.26,112.5756,1144.5185999999999,0.169,0.09836065573770493
136.0,1876.26,75.0504,1069.4682,0.041,0.07017543859649122
136.0,1876.26,206.3886,919.3674,0.348,0.22448979591836735
136.0,1876.26,37.5252,1031.943,0.33,0.03636363636363636
136.0,1876.26,56.2878,956.8925999999999,0.298,0.05882352941176471
136.0,1876.26,75.0504,1106.9933999999998,0.241,0.06779661016949153
136.0,1876.26,75.0504,1125.7559999999999,0.063,0.06666666666666667
136.0,1876.26,56.2878,938.13,0.242,0.06
136.0,1876.26,75.0504,1182.0438,0.202,0.06349206349206349
136.0,1876.26,18.7626,994.4177999999999,0.116,0.018867924528301886
136.0,1876.26,375.25199999999995,1050.7056,0.364,0.3571428571428571
136.0,1876.26,337.72679999999997,1031.943,0.403,0.32727272727272727
136.0,1876.26,56.2878,1144.5185999999999,0.331,0.049180327868852465
136.0,1876.26,18.7626,1125.7559999999999,0.062,0.016666666666666666
136.0,1876.26,93.81299999999999,1088.2308,0.098,0.08620689655172413
136.0,1876.26,131.3382,1182.0438,0.083,0.11111111111111112
136.0,1876.26,281.43899999999996,919.3674,0.439,0.3061224489795918
136.0,1876.26,487.82759999999996,1182.0438,0.418,0.4126984126984127
136.0,1876.26,93.81299999999999,1050.7056,0.221,0.08928571428571427
136.0,1876.26,262.6764,1125.7559999999999,0.349,0.23333333333333336
136.0,1876.26,93.81299999999999,994.4177999999999,0.187,0.09433962264150943
136.0,1876.26,262.6764,1106.9933999999998,0.461,0.23728813559322037
136.0,1876.26,150.1008,1088.2308,0.28,0.13793103448275862
136.0,1876.26,412.7772,1238.3316,0.384,0.3333333333333333
136.0,1876.26,75.0504,1219.569,0.04,0.061538461538461535
136.0,1876.26,75.0504,1031.943,0.314,0.07272727272727272
136.0,1876.26,75.0504,1069.4682,0.152,0.07017543859649122
136.0,1876.26,56.2878,1088.2308,0.299,0.051724137931034475
136.0,1876.26,56.2878,1050.7056,0.117,0.05357142857142857
136.0,1876.26,56.2878,938.13,0.171,0.06
136.0,1876.26,37.5252,1106.9933999999998,0.239,0.03389830508474576
136.0,1876.26,93.81299999999999,1163.2812,0.061,0.08064516129032258
136.0,1876.26,56.2878,975.6551999999999,0.203,0.057692307692307696
136.0,1876.26,75.0504,1106.9933999999998,0.204,0.06779661016949153
136.0,1876.26,56.2878,1125.7559999999999,0.134,0.05
136.0,1876.26,225.1512,1050.7056,0.367,0.21428571428571427
136.0,1876.26,56.2878,844.317,0.185,0.06666666666666667
136.0,1876.26,37.5252,1182.0438,0.064,0.031746031746031744
136.0,1876.26,75.0504,1182.0438,0.115,0.06349206349206349
136.0,1876.26,56.2878,1069.4682,0.316,0.05263157894736842
136.0,1876.26,150.1008,1144.5185999999999,0.347,0.13114754098360656
136.0,1876.26,337.72679999999997,1088.2308,0.437,0.31034482758620685
136.0,1876.26,262.6764,1031.943,0.386,0.2545454545454546
136.0,1876.26,18.7626,1144.5185999999999,0.154,0.01639344262295082
136.0,1876.26,225.1512,1050.7056,0.458,0.21428571428571427
136.0,1876.26,281.43899999999996,1088.2308,0.441,0.2586206896551724
136.0,1876.26,37.5252,994.4177999999999,0.219,0.03773584905660377
136.0,1876.26,18.7626,1106.9933999999998,0.043,0.01694915254237288
136.0,1876.26,562.8779999999999,1182.0438,0.4,0.47619047619047616
136.0,1876.26,75.0504,1106.9933999999998,0.08,0.06779661016949153
136.0,1876.26,487.82759999999996,1163.2812,0.421,0.41935483870967744
136.0,1876.26,131.3382,1163.2812,0.06,0.11290322580645162
136.0,1876.26,18.7626,863.0795999999999,0.223,0.021739130434782608
136.0,1876.26,56.2878,1144.5185999999999,0.261,0.049180327868852465
136.0,1876.26,37.5252,1050.7056,0.278,0.03571428571428571
136.0,1876.26,75.0504,1050.7056,0.186,0.07142857142857142
136.0,1876.26,0.0,1219.569,0.135,0.0
136.0,1876.26,412.7772,1125.7559999999999,0.44,0.3666666666666667
136.0,1876.26,112.5756,1088.2308,0.22,0.10344827586206895
136.0,1876.26,450.3024,1163.2812,0.366,0.3870967741935484
136.0,1876.26,75.0504,956.8925999999999,0.315,0.0784313725490196
136.0,1876.26,75.0504,1050.7056,0.332,0.07142857142857142
136.0,1876.26,131.3382,1144.5185999999999,0.153,0.11475409836065575
136.0,1876.26,581.6406,1163.2812,0.401,0.5
136.0,1876.26,56.2878,1144.5185999999999,0.1,0.049180327868852465
136.0,1876.26,262.6764,863.0795999999999,0.459,0.30434782608695654
136.0,1876.26,56.2878,1013.1804,0.042,0.05555555555555555
136.0,1876.26,112.5756,1200.8064,0.081,0.09375
136.0,1876.26,56.2878,975.6551999999999,0.281,0.057692307692307696
136.0,1876.26,412.7772,1163.2812,0.383,0.3548387096774194
136.0,1876.26,75.0504,919.3674,0.118,0.08163265306122448
136.0,1876.26,375.25199999999995,1013.1804,0.42,0.37037037037037035
136.0,1876.26,37.5252,994.4177999999999,0.297,0.03773584905660377
136.0,1876.26,56.2878,1013.1804,0.078,0.05555555555555555
136.0,1876.26,168.86339999999998,1106.9933999999998,0.26,0.15254237288135594
136.0,1876.26,75.0504,1238.3316,0.24,0.0606060606060606
136.0,1876.26,431.53979999999996,1088.2308,0.397,0.396551724137931
136.0,1876.26,56.2878,1088.2308,0.218,0.051724137931034475
136.0,1876.26,56.2878,1050.7056,0.073,0.05357142857142857
136.0,1876.26,37.5252,1144.5185999999999,0.175,0.03278688524590164
136.0,1876.26,337.72679999999997,1163.2812,0.428,0.2903225806451613
136.0,1876.26,75.0504,1050.7056,0.179,0.07142857142857142
136.0,1876.26,281.43899999999996,1219.569,0.45,0.23076923076923075
136.0,1876.26,18.7626,1013.1804,0.111,0.018518518518518517
136.0,1876.26,356.4894,1069.4682,0.378,0.3333333333333333
136.0,1876.26,37.5252,1031.943,0.215,0.03636363636363636
136.0,1876.26,0.0,994.4177999999999,0.051,0.0
136.0,1876.26,168.86339999999998,1182.0438,0.269,0.14285714285714285
136.0,1876.26,75.0504,1125.7559999999999,0.322,0.06666666666666667
136.0,1876.26,37.5252,975.6551999999999,0.286,0.038461538461538464
136.0,1876.26,37.5252,1257.0942,0.273,0.029850746268656716
136.0,1876.26,37.5252,994.4177999999999,0.161,0.03773584905660377
136.0,1876.26,37.5252,1088.2308,0.289,0.034482758620689655
136.0,1876.26,56.2878,1125.7559999999999,0.123,0.05
136.0,1876.26,93.81299999999999,1294.6194,0.212,0.07246376811594202
136.0,1876.26,394.0146,975.6551999999999,0.393,0.40384615384615385
136.0,1876.26,37.5252,1182.0438,0.108,0.031746031746031744
136.0,1876.26,0.0,975.6551999999999,0.231,0.0
136.0,1876.26,93.81299999999999,1088.2308,0.34,0.08620689655172413
136.0,1876.26,562.8779999999999,1163.2812,0.39,0.48387096774193544
136.0,1876.26,93.81299999999999,1069.4682,0.326,0.08771929824561402
136.0,1876.26,300.2016,975.6551999999999,0.374,0.3076923076923077
136.0,1876.26,75.0504,1050.7056,0.268,0.07142857142857142
136.0,1876.26,150.1008,1050.7056,0.427,0.14285714285714285
136.0,1876.26,150.1008,994.4177999999999,0.18,0.1509433962264151
136.0,1876.26,18.7626,1163.2812,0.227,0.016129032258064516
136.0,1876.26,206.3886,1106.9933999999998,0.433,0.18644067796610173
136.0,1876.26,37.5252,1013.1804,0.321,0.037037037037037035
136.0,1876.26,262.6764,1144.5185999999999,0.451,0.2295081967213115
136.0,1876.26,75.0504,1069.4682,0.068,0.07017543859649122
136.0,1876.26,18.7626,1069.4682,0.05,0.017543859649122806
136.0,1876.26,37.5252,938.13,0.232,0.04
136.0,1876.26,450.3024,1125.7559999999999,0.394,0.4
136.0,1876.26,168.86339999999998,1257.0942,0.341,0.13432835820895522
136.0,1876.26,337.72679999999997,1031.943,0.445,0.32727272727272727
136.0,1876.26,18.7626,1050.7056,0.165,0.017857142857142856
136.0,1876.26,56.2878,1031.943,0.16,0.05454545454545454
136.0,1876.26,75.0504,1163.2812,0.29,0.06451612903225806
136.0,1876.26,131.3382,1050.7056,0.211,0.125
136.0,1876.26,75.0504,881.8421999999999,0.107,0.0851063829787234
136.0,1876.26,56.2878,1163.2812,0.127,0.04838709677419355
136.0,1876.26,93.81299999999999,1031.943,0.336,0.0909090909090909
136.0,1876.26,112.5756,1031.943,0.056,0.10909090909090909
136.0,1876.26,18.7626,1013.1804,0.233,0.018518518518518517
136.0,1876.26,18.7626,1106.9933999999998,0.055,0.01694915254237288
136.0,1876.26,75.0504,1182.0438,0.126,0.06349206349206349
136.0,1876.26,37.5252,1182.0438,0.287,0.031746031746031744
136.0,1876.26,544.1154,1144.5185999999999,0.377,0.47540983606557385
136.0,1876.26,243.91379999999998,1144.5185999999999,0.43,0.21311475409836067
136.0,1876.26,281.43899999999996,956.8925999999999,0.448,0.29411764705882354
136.0,1876.26,112.5756,1106.9933999999998,0.053,0.1016949152542373
136.0,1876.26,56.2878,1163.2812,0.109,0.04838709677419355
136.0,1876.26,37.5252,975.6551999999999,0.124,0.038461538461538464
136.0,1876.26,75.0504,1238.3316,0.11,0.0606060606060606
136.0,1876.26,375.25199999999995,956.8925999999999,0.376,0.39215686274509803
136.0,1876.26,37.5252,1106.9933999999998,0.125,0.03389830508474576
136.0,1876.26,93.81299999999999,1125.7559999999999,0.213,0.08333333333333333
136.0,1876.26,450.3024,1013.1804,0.391,0.4444444444444444
136.0,1876.26,75.0504,1088.2308,0.324,0.06896551724137931
136.0,1876.26,93.81299999999999,1182.0438,0.338,0.07936507936507936
136.0,1876.26,131.3382,1069.4682,0.054,0.12280701754385964
136.0,1876.26,112.5756,1332.1445999999999,0.163,0.08450704225352113
136.0,1876.26,56.2878,975.6551999999999,0.229,0.057692307692307696
136.0,1876.26,187.62599999999998,956.8925999999999,0.447,0.19607843137254902
136.0,1876.26,37.5252,1200.8064,0.272,0.03125
136.0,1876.26,18.7626,1069.4682,0.07,0.017543859649122806
136.0,1876.26,37.5252,1050.7056,0.177,0.03571428571428571
136.0,1876.26,75.0504,1088.2308,0.27,0.06896551724137931
136.0,1876.26,37.5252,1013.1804,0.071,0.037037037037037035
136.0,1876.26,75.0504,1163.2812,0.214,0.06451612903225806
136.0,1876.26,243.91379999999998,1200.8064,0.446,0.203125
136.0,1876.26,337.72679999999997,1031.943,0.375,0.32727272727272727
136.0,1876.26,112.5756,1144.5185999999999,0.072,0.09836065573770493
136.0,1876.26,243.91379999999998,1182.0438,0.432,0.20634920634920634
136.0,1876.26,394.0146,1144.5185999999999,0.429,0.3442622950819672
136.0,1876.26,318.9642,1031.943,0.449,0.3090909090909091
136.0,1876.26,75.0504,1219.569,0.069,0.061538461538461535
136.0,1876.26,75.0504,1182.0438,0.052,0.06349206349206349
136.0,1876.26,131.3382,1257.0942,0.178,0.1044776119402985
136.0,1876.26,75.0504,1013.1804,0.271,0.07407407407407407
136.0,1876.26,37.5252,1125.7559999999999,0.228,0.03333333333333333
136.0,1876.26,168.86339999999998,1106.9933999999998,0.339,0.15254237288135594
136.0,1876.26,18.7626,956.8925999999999,0.325,0.0196078431372549
136.0,1876.26,56.2878,1144.5185999999999,0.162,0.049180327868852465
136.0,1876.26,18.7626,1163.2812,0.288,0.016129032258064516
136.0,1876.26,56.2878,1050.7056,0.164,0.05357142857142857
136.0,1876.26,450.3024,1050.7056,0.392,0.42857142857142855
136.0,1876.26,131.3382,1031.943,0.337,0.1272727272727273
136.0,1876.26,93.81299999999999,1163.2812,0.23,0.08064516129032258
136.0,1876.26,37.5252,994.4177999999999,0.176,0.03773584905660377
136.0,1876.26,56.2878,1106.9933999999998,0.323,0.05084745762711865
136.0,1876.26,300.2016,1106.9933999999998,0.387,0.2711864406779661
136.0,1876.26,56.2878,1200.8064,0.074,0.046875
136.0,1876.26,56.2878,975.6551999999999,0.285,0.057692307692307696
136.0,1876.26,187.62599999999998,1031.943,0.344,0.1818181818181818
136.0,1876.26,131.3382,1013.1804,0.334,0.12962962962962962
136.0,1876.26,56.2878,1106.9933999999998,0.236,0.05084745762711865
136.0,1876.26,300.2016,1069.4682,0.435,0.2807017543859649
136.0,1876.26,37.5252,956.8925999999999,0.265,0.0392156862745098
136.0,1876.26,112.5756,1069.4682,0.066,0.10526315789473684
136.0,1876.26,56.2878,844.317,0.058,0.06666666666666667
136.0,1876.26,37.5252,1088.2308,0.104,0.034482758620689655
136.0,1876.26,131.3382,1275.8568,0.293,0.10294117647058823
136.0,1876.26,300.2016,975.6551999999999,0.424,0.3076923076923077
136.0,1876.26,300.2016,1013.1804,0.443,0.2962962962962963
136.0,1876.26,56.2878,994.4177999999999,0.208,0.05660377358490566
136.0,1876.26,243.91379999999998,1013.1804,0.454,0.24074074074074073
136.0,1876.26,281.43899999999996,900.6048,0.388,0.3125
136.0,1876.26,37.5252,975.6551999999999,0.047,0.038461538461538464
136.0,1876.26,37.5252,956.8925999999999,0.182,0.0392156862745098
136.0,1876.26,93.81299999999999,1125.7559999999999,0.217,0.08333333333333333
136.0,1876.26,18.7626,1050.7056,0.13,0.017857142857142856
136.0,1876.26,93.81299999999999,1125.7559999999999,0.284,0.08333333333333333
136.0,1876.26,412.7772,1182.0438,0.371,0.34920634920634924
136.0,1876.26,93.81299999999999,1013.1804,0.113,0.09259259259259259
136.0,1876.26,506.5902,956.8925999999999,0.38,0.5294117647058824
136.0,1876.26,131.3382,1182.0438,0.077,0.11111111111111112
136.0,1876.26,37.5252,938.13,0.167,0.04
136.0,1876.26,225.1512,1106.9933999999998,0.345,0.2033898305084746
136.0,1876.26,206.3886,1050.7056,0.283,0.19642857142857142
136.0,1876.26,56.2878,975.6551999999999,0.156,0.057692307692307696
136.0,1876.26,375.25199999999995,1182.0438,0.423,0.31746031746031744
136.0,1876.26,112.5756,1106.9933999999998,0.237,0.1016949152542373
136.0,1876.26,318.9642,1106.9933999999998,0.381,0.28813559322033905
136.0,1876.26,75.0504,975.6551999999999,0.264,0.07692307692307693
136.0,1876.26,412.7772,1050.7056,0.398,0.39285714285714285
136.0,1876.26,18.7626,919.3674,0.12,0.02040816326530612
136.0,1876.26,75.0504,1144.5185999999999,0.318,0.06557377049180328
136.0,1876.26,75.0504,1106.9933999999998,0.103,0.06779661016949153
136.0,1876.26,56.2878,1031.943,0.328,0.05454545454545454
136.0,1876.26,75.0504,1144.5185999999999,0.131,0.06557377049180328
136.0,1876.26,300.2016,1163.2812,0.37,0.25806451612903225
136.0,1876.26,0.0,1182.0438,0.173,0.0
136.0,1876.26,112.5756,1050.7056,0.207,0.10714285714285714
136.0,1876.26,150.1008,975.6551999999999,0.455,0.15384615384615385
136.0,1876.26,18.7626,975.6551999999999,0.276,0.019230769230769232
136.0,1876.26,37.5252,1031.943,0.046,0.03636363636363636
136.0,1876.26,93.81299999999999,975.6551999999999,0.225,0.09615384615384615
136.0,1876.26,131.3382,956.8925999999999,0.294,0.13725490196078433
136.0,1876.26,56.2878,938.13,0.274,0.06
136.0,1876.26,131.3382,1106.9933999999998,0.319,0.11864406779661019
136.0,1876.26,544.1154,1219.569,0.425,0.4461538461538462
136.0,1876.26,75.0504,1144.5185999999999,0.234,0.06557377049180328
136.0,1876.26,75.0504,1013.1804,0.166,0.07407407407407407
136.0,1876.26,93.81299999999999,1050.7056,0.267,0.08928571428571427
136.0,1876.26,56.2878,1050.7056,0.335,0.05357142857142857
136.0,1876.26,150.1008,956.8925999999999,0.32,0.1568627450980392
136.0,1876.26,131.3382,919.3674,0.342,0.14285714285714285
136.0,1876.26,112.5756,1069.4682,0.159,0.10526315789473684
136.0,1876.26,506.5902,1163.2812,0.395,0.43548387096774194
136.0,1876.26,93.81299999999999,1313.3819999999998,0.112,0.07142857142857142
136.0,1876.26,56.2878,956.8925999999999,0.174,0.05882352941176471
